Latitude,Longitude,Name,Organization,Farm,State,City
-8.12433,-46.146117,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ARAPUÃ,Maranhão,Tasso Fragoso
-8.041355,-45.976106,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA APUÃ,Maranhão,Balsas
-8.135828,-46.133402,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA NOSSA SENHORA DAS GRAÇAS,Maranhão,Tasso Fragoso
-12.214789,-45.958782,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA SAMA,Bahia,Luíz Eduardo Magalhães
-11.83768,-46.28957,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CONDOMINIO IRMÃOS GATTO,Bahia,Barreias
-8.447452,-45.937696,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CABECEIRA,Maranhão,Tasso Fragoso
-7.960087,-45.809129,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TEATINO,Maranhão,Balsas
-7.798658,-45.054773,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TRADIÇÃO,Piauí,Ribeiro Gonçalves
-13.504164,-46.113412,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA GBC,Bahia,Correntina
-13.740469,-46.140271,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA PARANÁ,Bahia,Correntina
-12.804929,-45.656859,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA PORTO ALEGRE,Bahia,São Desidério
-7.849968,-45.778352,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA FAVEIRA,Maranhão,Tasso Fragoso
-9.375476,-45.216978,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ALVORADA - FRITZEN,Piauí,Gilbués
-14825,-47.72638888888889,Fazenda Nossa Senhora Aparecida,Fazenda Nossa Senhora Aparecida,Fazenda Nossa Senhora Aparecida,Goiás,Água Fria de Goiás
-12.26558611111111,-56.19936388888888,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,AgroAna,Mato Grosso,Ipiranga do Norte
-11.546308333333334,-56.516375,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,América,Mato Grosso,Tabaporã
-12.003072222222222,-54.671613888888885,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Conquista,Mato Grosso,Santa Carmem
-12.125052777777778,-55.48029722222223,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Diamantino,Mato Grosso,Sinop
-11.748022222222222,-56.117777777777775,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Fênix,Mato Grosso,Porto dos Gaúchos
-13.245861111111111,-55.187263888888886,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,JP,Mato Grosso,Nova Ubiratã
-12.401736111111111,-55.975455555555556,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Nossa Sr? do Carmo,Mato Grosso,Sorriso
-12.922130555555555,-55.53149722222222,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Potrich,Mato Grosso,Sorriso
-12.234741666666666,-55.76791388888889,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Pressi,Mato Grosso,Sorriso
-11.956708333333333,-56.152794444444446,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Rio Branco,Mato Grosso,Ipiranga do Norte
-12.772680555555556,-55.95436666666667,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Santa Felicidade,Mato Grosso,Sorriso
-12.505386111111111,-55.866036111111114,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Santa Helena,Mato Grosso,Sorriso
-12.818438888888888,-54.93896944444444,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,São José,Mato Grosso,Nova Ubiratã
-12.496224999999999,-55.81568333333333,Louis Dreyfus Company - LDC Sorriso,Louis Dreyfus Company ,Sichieri,Mato Grosso,Sorriso
-14.143727777777777,-56.63576527777778,Fazenda Uirapuru,Fazenda Uirapuru,Fazenda Uirapuru,Mato Grosso,Diamantino
-16.984333333333336,-54.75418888888889,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Santa Mônica,Mato Grosso,Rondonópolis
-13.187850000000001,-57.99461111111111,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Tolosa,Mato Grosso,Brasnorte
-15.156175000000001,-54.146924999999996,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Caroline,Mato Grosso,Primavera do Leste
-15.182258333333333,-54.50257222222222,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Garça Branca,Mato Grosso,Primavera do Leste
-11.89273888888889,-46.01746388888889,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Rio de Janeiro,Bahia,Luís Eduardo Magalhães
-12.583083333333333,-46.02796111111111,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda São Pedro,Bahia,São Desidério
-8.806372222222222,-46.84554444444445,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Serra Branca,Maranhão,Balsas
-8.448791666666667,-46.053752777777774,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Graziele,Maranhão,Tasso Fragoso
-13.591775,-45.99348611111111,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Cambará,Bahia,Correntina
-10.997847222222221,-52.16065833333333,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazemda Santa Maria da Fontoura,Mato Grosso,Canabrava do Norte
-13.666558333333334,-55.39378611111111,GGF - Agro LTDA,GGF Agro,Pau da Onça,Mato Grosso,Santa Rita do Trivelato
-8.514116666666666,-46.07788333333334,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Parnaíba,Maranhão,Tasso Fragoso
-8.553880555555557,-46.859300000000005,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Planeste,Maranhão,Balsas
-18.211030555555556,-53.203450000000004,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Planalto,Mato Grosso do Sul,Costa Rica
-16.227416666666667,-47.62601111111111,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Pamplona,Goiás,Cristalina
-13.408269444444445,-46.09628333333333,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Panorama,Bahia,Correntina
-14.080727777777778,-57.455194444444444,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Paiaguás,Mato Grosso,Diamantino
-13.936172222222222,-58.894333333333336,SLC Agricola S.A. - EU RED,SLC Agrícola,Fazenda Planorte,Mato Grosso,Sapezal
-8.514116666666666,-46.07788333333334,SLC Agricola S.A.,SLC Agrícola,Fazenda Parnaíba,Maranhão,Tasso Fragoso
-8.553880555555557,-46.859300000000005,SLC Agricola S.A. ,SLC Agrícola,Fazenda Planeste,Maranhão,Balsas
-18.211030555555556,-53.203450000000004,SLC Agricola S.A. ,SLC Agrícola,Fazenda Planalto,Mato Grosso do Sul,Costa Rica
-16.227416666666667,-47.62601111111111,SLC Agricola S.A. ,SLC Agrícola,Fazenda Pamplona,Goiás,Cristalina
-13.408269444444445,-46.09628333333333,SLC Agricola S.A.,SLC Agrícola,Fazenda Panorama,Bahia,Correntina
-14.925738888888889,-53.88522777777778,O Telhar Agropecuária LTDA,O Telhar Agropecuária,Fazenda Nova,Mato Grosso,Santo Antônio do Leste
-15.258522222222222,-54.154088888888886,O Telhar Agropecuária LTDA,O Telhar Agropecuária ,Fazenda Primavera,Mato Grosso,Primavera do Leste
-16.584680555555554,-54.85796944444444,Fazenda Verde Agropastoril Jotabasso Ltda,Agropastoril Jatobasso,Sementes Jotabasso - Fazenda Verde,Mato Grosso,Rondonópolis
-16.8375,-54.04222222222222,Fazenda Girassol,Girassol Agrícola,Fazenda Girassol,Mato Grosso,Pedra Preta
-14.1864,-56629,Grupo Hervalense,Grupo Hervalense,Grupo Hervalense,Mato Grosso,Diamantino
-14.1311,-57.01,Fazenda Chapadão,Fazenda Chapadão,Grupo Hervalense,Mato Grosso,Diamantino
-14468,-56204,Fazenda Lagoa do Cervo,Fazenda Lagoa do Cervo,Grupo Hervalense,Mato Grosso,Diamantino
-15.4422970718181,-54.9268314506474,Fazenda Modelo (Eswalter Zanetti e Outros),Fazenda Modelo,Fazenda Modelo,Mato Grosso,Campo Verde
-17.014830555555555,-48.311724999999996,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Matão,Goiás,Orizona
-16.914902777777776,-48.15588611111111,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Cachoeira,Goiás,Orizona
-17.06336388888889,-48.30898055555555,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Areias,Goiás,Orizona
-17.05030277777778,-48.362183333333334,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Morro Alto,Goiás,Orizona
-17.163361111111108,-48.16511111111111,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Areias de Baixo,Goiás,Orizona
-17.07025,-48.36688888888889,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Morro Alto,Goiás,Orizona
-16.8675,-48385,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Santana,Goiás,Caraíba
-16.935858333333332,-48.30178055555555,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Taquaral e Cuiabanos,Goiás,Orizona
-16.778523,-48.633775,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Engenho Velho,Goiás,Vianópolis
-16.878407,-48.603229,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Rio dos Bois,Goiás,Vianópolis
-16.522268,-48.553153,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Retiro,Goiás,Silvânia
-16.428912,-48.634759,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Mucambo,Goiás,Gameleira de Goiás
-16.890582,-48.43886,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Rio do Peixe,Goiás,Vianópolis
-16.890582,-48.43886,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Ponte Alta,Goiás,Vianópolis
-16.701849,-48.798744,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Boa Esperança,Goiás,Leopoldo de Bulhões
-16.605829,-48.260294,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Engenho Velho,Goiás,Vianópolis
-16.859656,-48.29299,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Santa Rita,Goiás,Orizona
-16.89455,-48.36691666666667,CRESOL - Estrada de Ferro,Cresol Estrada de Ferro,Fazenda Taquaral de Cima,Goiás,Vianópolis
-25.182880555555556,-50.33135555555556,Fazenda Pau Furado,Fazenda Pau Furado,Fazenda Pau Furado,Paraná,Teixeira Soares
-24.961066666666667,-50.11816388888889,Fazenda Aurora,Fazenda Aurora,Fazenda Aurora,Paraná,Carambeí
-16.36227777777778,-55.07815,Bom Jesus Agropecuaria Ltda,Bom Jesus Agropecuaria ,Fazenda Mirandópolis,Mato Grosso,Juscimeira
-19.36025,-47.364068,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Água Santa,Minas Gerais,Perdizes
-17.42317,-51.367197,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Bandeirantes,Goiás,Montividiu
-17.373805,-50.985993,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Boa Esperança,Goiás,Rio Verde
-17.354913,-51.461452,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Boa Vista,Goiás,Montividiu
-17.354913,-51.461452,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Bom Jardim,Goiás,Montividiu
-17.286756,-51.32331,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Bom Jardim (Dorothea),Goiás,Montividiu
-17.281813,-51.329665,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Bom Jardim (Marcelo),Goiás,Montividiu
-17.492133,-51.275933,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Brasilanda,Goiás,Montividiu
-17.238443,-51.645517,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Cachoeirinha,Goiás,Caiapônia
-17.069333,-51.118167,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Cana Verde,Goiás,Montividiu
-18.072217,-46.426303,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,DME,Minas Gerais,Presidente Olegário
-17.836257,-46.35671,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Gameleira,Minas Gerais,Lagoa Grande
-18.121277,-50.736345,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Mata do Lobo,Goiás,Rio Verde
-17.235353,-51.344025,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Mauá,Goiás,Caiapônia
-17.49837,-51.42451,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Monte Alegre,Goiás,Rio Verde
-17.402428,-50.821303,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Monte Alegre Pindaíbas,Goiás,Rio Verde
-17.739327,-51.28907,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Pai Manoel,Goiás,Rio Verde
-18.066978,-50.792807,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Paraíso do Rio Preto,Goiás,Rio Verde
-18083,-50.787721,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Paraíso Rio Preto,Goiás,Rio Verde
-19.13843,-48.77671,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Salto de Minas,Minas Gerais,Uberlândia
-19.222047,-48.03494,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Santa Fé,Minas Gerais,Uberlândia
-17.728242,-50.812352,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Santa Mônica,Goiás,Rio Verde
-17.204747,-50.525807,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Santa Rita e arrendamento,Goiás,Paraúna
-17.492395,-51.601532,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,São Francisco,Goiás,Rio Verde
-18.42833,-46.056212,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,São João,Minas Gerais,Varjão de Minas
-17.206031,-51.078808,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,São José,Goiás,Montividiu
-17.524475,-51.464028,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,São Sebastião,Goiás,Rio Verde
-17.819058,-51.115422,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,São Tomaz,Goiás,Rio Verde
-18.861594,-47.707017,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Segredo,Minas Gerais,Indianópolis
-18.861594,-47.707017,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Speggiorini,Minas Gerais,Indianópolis
-17.353563,-51.881125,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Torre,Goiás,Jataí
-17.394317,-51.403618,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Tropical,Goiás,Montividiu
-17.371451,-51.483038,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Vargem Grande,Goiás,Montividiu
-17.43054833,-51.58419667,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Vargem Grande/Planalto Verde,Goiás,Rio Verde
-17.43818,-51.475864,Aliança da Terra Gestora - Grupo IV,Aliança da Terra,Vitória,Goiás,Rio Verde
-12.150277777777777,-55.75083333333333,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Jaborandi,Mato Grosso,Sorriso
-12.788533333333334,-55.78503055555555,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda São Felipe,Mato Grosso,Sorriso
-12.960486111111111,-55.77930555555555,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda São Marcos,Mato Grosso,Lucas do Rio Verde
-12.371111111111112,-55805,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santa Maria Amazônia,Mato Grosso,Sorriso
-9.053305555555557,-65.41750833333334,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santana,Amazonas,Lábrea
-12.859094444444445,-55.743830555555554,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Videirense,Mato Grosso,Sorriso
-12.502161666666666,-56.4691125,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Cella,Mato Grosso,Tapurah
-12.085497222222223,-55.66502777777777,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Berrante de Ouro,Mato Grosso,Sorriso
-12.804975,-55.776375,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Alegria,Mato Grosso,Sorriso
-10.422672222222221,-55.67885833333333,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Gamada,Mato Grosso,Colíder
-12.815619444444446,-55.764494444444445,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Pedra,Mato Grosso,Sorriso
-12.830516666666666,-55.383494444444445,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Pluma,Mato Grosso,Sorriso
-12.940572222222222,-55.58058333333334,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Pinhal,Mato Grosso,Sorriso
-12.947222222222223,-55.85277777777778,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santo Antônio,Mato Grosso,Lucas do Rio Verde
-12.481625,-55.48473888888889,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Nossa Senhora da Salete,Mato Grosso,Vera
-14365,-58.10008333333334,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Morena,Mato Grosso,Tangará da Serra
-13.070797222222222,-54.96544166666667,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Centro da Mata,Mato Grosso,Nova Ubiratã
-12.723611111111111,-55.532777777777774,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Rodeio,Mato Grosso,Sorriso
-12.479655555555556,-55.696305555555554,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santa Ernestina,Mato Grosso,Sorriso
-12.575758333333333,-56.01485,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Leopoldina,Mato Grosso,Sorriso
-13.128222222222222,-55.32194444444445,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Marauense,Mato Grosso,Sorriso
-13.338591666666668,-55.11895277777778,Associacao Clube Amigos da Terra -CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Criciúma,Mato Grosso,Nova Ubiratã
-14.372530555555556,-56.76291666666667,Fazenda Agrícola Dourado S.A,Fazenda Agrícola Dourado,Fazenda Agrícola Dourado,Mato Grosso,Nortelândia
-16.984333333333336,-54.75418888888889,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Santa Mônica,Mato Grosso,Rondonópolis
-13.187850000000001,-57.99461111111111,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Tolosa,Mato Grosso,Brasnorte
-15.156175000000001,-54.146924999999996,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Caroline,Mato Grosso,Primavera do Leste
-15.182258333333333,-54.50257222222222,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Garça Branca,Mato Grosso,Primavera do Leste
-11.89273888888889,-46.01746388888889,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Rio de Janeiro,Bahia,Luís Eduardo Magalhães
-12.583083333333333,-46.02796111111111,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda São Pedro,Bahia,São Desidério
-8.806372222222222,-46.84554444444445,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Serra Branca,Maranhão,Balsas
-8.448791666666667,-46.053752777777774,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Graziele,Maranhão,Tasso Fragoso
-13.591775,-45.99348611111111,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Cambará,Bahia,Correntina
-10.997847222222221,-52.16065833333333,Cerquality Consultoria em Sustentabilidade e Certificação LTDA. Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,Fazenda Santa Maria da Fontoura,Mato Grosso,Canabrava do Norte
-25.777569444444442,-51.92722777777777,Grupo Reinhofer,Grupo Reinhofer,Fazenda Campo Bonito,Paraná,Reserva do Iguaçu
-25.654052777777775,-51.79506666666666,Grupo Reinhofer,Grupo Reinhofer,Fazenda Santa Bárbara,Paraná,Pinhão
-25.560591666666667,-51.51327222222222,Grupo Reinhofer,Grupo Reinhofer,Fazenda Cupim,Paraná,Guarapuava
-25.552802777777778,-51.35186111111111,Grupo Reinhofer,Grupo Reinhofer,Fazenda Santa Isabel,Paraná,Guarapuava
-25.869819444444445,-51.97208055555556,Grupo Reinhofer,Grupo Reinhofer,Fazenda Invernada da Reserva,Paraná,Reserva do Iguaçu
-8.119722222222222,-46.53055555555555,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Campos Lindos,Tocantins,Campos Lindos
-8.293055555555556,-46.776944444444446,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Chapada Alta,Tocantins,Campos Lindos
-7.420833333333333,-46.36138888888889,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Santo Isidoro,Maranhão,Riachão
-8.564722222222223,-46.67944444444444,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Batavo,Maranhão,Balsas
-11.548055555555555,-46.67944444444444,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda União,Tocantins,Dianópolis
-7.654166666666667,-46.66416666666667,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Curitiva,Maranhão,Riachão
-21.52791111111111,-45.25128611111111,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Faz. Saquarema,Minas Gerais,Carmo da Cachoeira
-20.823544444444444,-45.938377777777774,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Faz. Verdes Mares,Minas Gerais,Guapé
-21.380283333333335,-45.308474999999994,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Faz. Potreiro,Minas Gerais,Três Pontas
-19.435080555555555,-46.84454166666667,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Agrorossi,Minas Gerais,Ibiá
-19.516130555555556,-46.53453888888889,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,São Pedro,Minas Gerais,Ibiá
-19.937797222222223,-46.43993333333333,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Fazenda Novo Horizonte,Minas Gerais,Medeiros
-21.60213888888889,-45.10445555555556,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Fazenda Vitoria,Minas Gerais,Três Corações
-21.380283333333335,-45.308474999999994,SAAG Comercial Exportadora Ltda. non-GMO,Saag Comercial Exportadora ,Fazenda Potreiro,Minas Gerais,Três Pontas
-9.23286388888889,-46.53489166666667,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Carolina do Norte,Maranhão,Alto Parnaíba
-7.854863888888889,-45.79848055555556,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Rio Verde,Maranhão,Tasso Fragoso
-7.2877777777777775,-46.21008055555556,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Granja Ceres,Maranhão,Riachão
-9.056405555555557,-46.34009166666667,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Itapuá,Maranhão,Alto Parnaíba
-17.216733333333334,-47.0485,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Ouro Branco,Minas Gerais,Paracatu
-7.929830555555556,-44.408975,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Rainha da Serra,Piauí,Uruçuí
-7.456163888888889,-44.162416666666665,FAPCEN,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Fazenda Progresso,Piauí,Landri Sales
-7.4108888888888895,-44.31197222222222,FAPCEN,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Fazenda Tunísia,Piauí,Sebastião Leal
-8.83783888888889,-46.56133333333333,FAPCEN,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Fazenda Nova Holanda,Maranhão,Balsas
-7.407333333333334,-46.014833333333335,FAPCEN,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte “Irineu Alcides Bays,Fazenda Sol Nascente,Maranhão,Balsas
-18.773725,-49.22685,Fazendas Bartira,Bartira Agropecuária,Fazenda Pirapitinga,Minas Gerais,Canápolis
-18.716055555555556,-53.168416666666666,Fazendas Bartira,Bartira Agropecuária,Fazenda San Jorge,Mato Grosso do Sul,Costa Rica
